timestamp,workload,memory,temperature,power
290,16.078728606356968,86.78337408312959,44.95061007833316,7.309111123061142
300,18.466110019646365,86.85805500982319,40.65819244993472,7.938917321789818
310,21.05386875612145,86.83545543584721,45.4531828439758,8.658265457929872
320,16.308859520313266,86.77435144395497,43.43910349015779,7.368126024681543
330,16.37493881546745,86.81595692608909,44.00419549829513,7.385575347272518
340,17.94202154951257,86.96613648024628,42.92240528621303,7.798945893576509
350,18.32108706592853,87.32108706592854,47.09475653345078,7.90435407538819
360,23.29264475743349,87.97078768909755,40.15696245803858,9.321561995657904
370,26.66885080645161,88.54334677419355,47.68758944677221,10.358393643757353
380,27.641981613891726,89.12870275791624,44.091430636215534,10.671587751986293
390,28.496464646464645,89.64242424242424,48.99986106610831,10.950190884783222
400,27.495939086294417,90.06700507614214,48.67029190074385,10.634566391726919
410,27.506322711178555,90.50885179564996,48.473327019972196,10.642280962445573
420,31.30197268588771,90.87253414264036,48.579624489357926,11.883257039886189
430,34.100050787201624,91.04266124936515,52.05138555464943,12.83679870355836
440,33.139523084728566,91.04870624048706,46.69525546271269,12.506447037135063
450,33.31643625192012,91.17357910906298,47.012504882174504,12.568267950965119
460,32.99593082400814,91.28433367243132,47.053809097943706,12.459734637609168
470,32.58505298382599,91.45175683212491,50.324261967117984,12.32147500012849
480,32.417735638594536,91.55660903513665,45.94284131312466,12.265741182998582
490,34.69416386083053,91.62121212121212,50.80571504452351,13.048831485025875
500,32.49379932356257,91.56820744081172,48.202772255657685,12.29165633639414
510,33.583471074380164,91.72506887052342,46.73327391445676,12.665455008195284
520,30.07984366275824,91.19151312116136,46.485013534354366,11.481101009583597
530,31.07997987927565,90.72987927565391,46.959620214686844,11.80772303576472
540,28.90226700251889,90.1984886649874,45.332440878763514,11.086782587164828
550,29.773547094188377,89.81412825651303,49.21971980878367,11.366755224086855
560,28.467676767676767,89.66010101010102,49.700399535436866,10.941100422980313
570,28.630784708249497,89.7344064386318,49.78195750846648,10.994399725964517
580,29.124308002013084,89.64720684448918,46.554009849233104,11.153278196649124
590,29.363682092555333,89.70875251509054,48.39974645195894,11.231769568508591
600,30.82252388134741,89.98843640020111,47.89964666389341,11.714627388606482
610,34.442375440362355,89.77252138902868,49.65592865241378,12.942761901458567
620,31.084004024144868,89.78822937625755,49.167744544457385,11.79964803090061
630,31.1236802413273,89.80291603821016,48.46578579844777,11.813025130733406
640,31.12713567839196,89.63969849246232,44.57423677796345,11.812545507572931
650,31.68275515334339,89.25992961287079,48.008810073095844,11.994736686191489
660,31.41532258064516,89.19909274193549,48.57949596267402,11.904443263116674
670,32.49825610363727,88.99551569506727,47.07121691324397,12.267441812939678
680,29.19253731343284,88.41293532338308,47.721342283112385,11.163106630794271
690,27.46480279580629,88.04742885671493,45.365150631970465,10.60448993362694
700,29.146,87.977,47.240821434521564,11.14362270375361
710,29.47365728900256,87.97544757033248,48.86190609526284,11.25030025515337
720,26.73815028901734,87.69132947976878,51.77368605992945,10.371613938051926
730,27.44498777506113,87.70904645476773,45.438680402863326,10.594820403404245
740,27.428485936564933,88.01555954518253,47.316191892437175,10.592652218464899
750,27.62492581602374,88.17032640949554,45.382745625351546,10.656579513174552
760,26.617173524150267,88.09361955873584,46.99210299025246,10.337698997562732
770,27.610133333333334,87.99253333333333,46.71681159356244,10.650098023024633
780,26.7048128342246,87.74973262032086,48.74434893500553,10.361736606293181
790,28.42697228144989,87.81663113006397,49.10707800841159,10.909568765066673
800,26.41248665955176,87.8623265741729,47.37558993649243,10.271354094340227
810,26.35813704496788,87.77890792291221,46.73476512634369,10.253551035770874
820,27.1952,87.96586666666667,49.34227476812424,10.518307028034465
830,27.10453333333333,87.93706666666667,47.3255051809154,10.489386063613487
840,27.397187196896216,87.92046556741028,50.02079938965644,10.581778802457258
850,29.31276297335204,87.8424497428705,43.89712721281711,11.196519610428885
860,26.9915611814346,87.36568213783404,50.66726071902835,10.448048657798306
870,25.394529439035697,87.0301344459898,45.687455530879035,9.947547775851355
880,26.05904230590423,86.67549976754998,44.67059668123523,10.149385303359768
890,23.61410018552876,86.62244897959184,46.48926572667484,9.40382307877815
900,24.656326932545543,86.82373215164944,44.140347332084445,9.719833421646513
910,29.136068034017008,86.9079539769885,47.897885262176935,11.129705615968088
920,26.21776216758656,86.83843452082289,45.809257218340356,10.200383654628462
930,28.34869109947644,86.9869109947644,47.468885748328944,10.876105119248772
940,28.31259484066768,87.18462316641376,45.05623497381427,10.866487090477284
950,27.79552390640896,87.27568667344863,46.61021729024735,10.701950850968226
960,27.90782698249228,87.14160659114314,47.29151570508112,10.736439797356462
970,30.03058103975535,87.11467889908256,46.93103609333846,11.424129606131883
980,27.32854209445585,87.08521560574948,50.42175545065826,10.551679982197506
990,26.419569672131143,87.14036885245902,48.281936043913014,10.26634698336387
1000,26.88394683026585,87.19580777096114,47.460486098447895,10.412471247636983
1010,27.62762148337596,87.26496163682864,43.359626480744424,10.648383114186673
1020,29.84151329243354,87.34560327198363,48.02955865729789,11.364350989941478
1030,31.57924335378323,87.30981595092024,50.0419129168787,11.94048620564609
1040,30.560137457044675,87.5640648011782,46.32649322433922,11.603355680567804
1050,31.364039408867,87.84926108374384,47.47996142241435,11.87378162813359
1060,33.2732379979571,88.20224719101124,42.11355183513302,12.523752353108643
1070,33.28681055155875,88.59952038369305,45.891323123409805,12.532375017559431
1080,35.900286259541986,88.75477099236642,44.59792177131947,13.443219479833589
1090,34.59789875835721,88.7440305635148,49.15221957325649,12.98654446495157
1100,32.41280458671763,89.044911610129,48.592797385300535,12.238952536773692
1110,29.43184031158715,89.01801363193768,48.39240250189629,11.24708276761922
1120,30.47085889570552,89.30521472392638,47.60082809841993,11.591223338331428
1130,32.85334695963209,89.5017884517118,50.61670921076633,12.393269546733224
1140,33.498200514138816,89.5439588688946,46.244956253747326,12.614339006218552
1150,35.389543823680164,89.4992311635059,48.8208727725643,13.270813553347756
1160,33.28666666666667,89.44564102564102,50.178575173744626,12.540786925294938
1170,32.502561475409834,89.43032786885246,48.57340769129733,12.273251027545221
1180,31.51173469387755,89.23520408163266,48.62688606339823,11.93710167257094
1190,31.1821882951654,89.22748091603053,47.03778436142987,11.82679289388496
1200,30.1752427184466,89.12621359223301,47.84280895969851,11.491856077170928
1210,34.06551889048302,89.18747010999522,50.14578332055016,12.806302894043053
1220,30.83047619047619,89.47857142857143,44.544863177678444,11.712170992947804
1230,30.5016642891108,89.98668568711365,48.14609108791917,11.60822818574064
1240,31.49486836233824,90.22177599286032,47.28614595557567,11.941314447568928
1250,34.112544483985765,90.58185053380782,48.52878135533538,12.83651311056055
1260,34.69559471365639,90.59251101321586,52.426087534402136,13.039042913788466
1270,35.10273368606702,90.42768959435628,48.178615799954585,13.179555456750009
1280,30.79241956809167,90.18554429263992,51.831316089798634,11.706598403610137
1290,29.514991181657848,90.09876543209876,50.781154424197254,11.285026582614716
1300,28.11933069132541,90.13386173491854,48.31892494739294,10.83399817665231
1310,28.20743034055728,89.64573197700133,48.19986280582894,10.857350051615375
1320,28.40927152317881,88.74834437086092,48.230069781017704,10.91319289135079
1330,30.62169312169312,88.3641975308642,46.2848006940018,11.631746979810664
1340,27.90384615384616,88.3282967032967,49.01092660749465,10.74703564701557
1350,28.998653500897667,88.33572710951526,46.49050655686199,11.099386265437705
1360,28.19955056179776,88.22516853932585,47.689214094985374,10.8406177572688
1370,27.25962399283796,88.13339301700985,43.073216890281955,10.540350920214221
1380,28.53632577510412,88.13836186950486,45.73141675107036,10.947988311122048
1390,28.385238523852387,88.15661566156615,48.51011833924421,10.8995482620038
1400,26.80514208389716,88.12449255751015,45.04673368233124,10.39698351064209
1410,26.186287776274245,88.15020297699594,47.79997964216182,10.203701861951867
1420,25.1831303563374,88.21741091565178,45.912251375887365,9.894529323221272
1430,24.53790613718412,88.07942238267148,48.69897248605648,9.696440796611565
1440,27.51401446654611,88.06645569620254,49.32814015315847,10.620298938117434
1450,26.189530685920577,88.08438628158845,47.126608344609224,10.204053149644649
1460,25.32077205882353,88.07628676470588,46.63811056266107,9.935344040122692
1470,28.006805807622506,88.52268602540835,46.8963249009997,10.781877159588584
1480,27.87324581258488,88.80307831598009,46.87210021742405,10.742015404779785
1490,26.95040924410207,88.81848820414059,49.29554307938092,10.449615058255263
1500,26.753861003861005,88.98600386100387,51.90340037402158,10.389492546517904
1510,29.99228543876567,89.00578592092575,44.484590488071625,11.430452140842672
1520,29.05560928433269,89.19680851063829,45.20979810024323,11.126471511376776
1530,29.8377065111759,89.47035957240038,50.14452032617177,11.384350057934917
1540,28.97533849129594,89.71083172147002,45.175092551660946,11.10557893521352
1550,29.468311562651184,89.51088534107402,44.78810978945371,11.263910111816648
1560,28.037360504609413,89.79670063076176,51.6970654304958,10.804389447780748
1570,30.49815886375592,90.02524986849026,47.075167118834095,11.607454057775055
1580,28.615873015873017,90.02063492063492,47.083299296189715,10.992452215159389
1590,27.400344629523264,89.85353245261344,46.43370795154714,10.602110250174945
1600,30.345868945868947,90.0991452991453,48.76237986842808,11.55785942752985
1610,28.252682403433475,90.0783261802575,45.26885880500746,10.876191583926666
1620,26.897463002114165,90.06448202959831,50.921519378615315,10.445410117062679
1630,29.4785600847009,90.26627845420856,48.97392526869646,11.274808650592265
1640,32.27724867724868,90.58412698412698,47.67080152290326,12.208429856742628
1650,32.317796610169495,90.43167372881356,46.904479666109744,12.220631451711485
1660,31.1957671957672,90.34603174603174,48.30518910529362,11.842511308016544
1670,30.55396825396825,90.23809523809524,50.183207539409636,11.62805337573176
1680,28.37539766702015,89.79904559915164,53.15182794685202,10.912809180764983
1690,28.995637421231216,88.97527872031023,50.85293771331125,11.10480387683116
1700,24.242899118511264,88.89618021547503,49.40066337873172,9.615353708067266
1710,25.49485018726592,88.89044943820225,47.22096770022956,9.997021250067206
1720,25.00787037037037,89.10092592592592,49.37913662874146,9.849731418178695
1730,26.408944213923466,89.15675426463808,46.17333781813255,10.283191933732079
1740,27.07060452238117,89.23350253807106,47.549456676375684,10.491645382752473
1750,27.81793103448276,89.34298850574713,49.30443053538151,10.729768137956542
1760,26.335632183908046,89.32735632183908,48.11023490991793,10.26201321500772
1770,24.992269213278764,89.13506139154161,45.40487901898314,9.845305775282677
1780,24.616897630755474,89.11443898077783,43.51547899483546,9.73076307477432
1790,25.904870277651344,89.46654528903049,47.577076494056854,10.129456349725732
1800,28.384649910233392,89.62971274685817,47.04606184479157,10.914090008448088
1810,34.690071556350624,89.46601073345259,49.31824061681844,13.025853955806017
1820,27.409131602506715,89.1338406445837,47.473916089054455,10.597698691138866
1830,26.569313593539704,88.94571556751907,46.45337653318034,10.33123028297668
1840,29.072548141513657,89.04164800716525,49.42145779149244,11.130417066137513
1850,28.027285129604365,89.0482037289677,49.29416200902088,10.793681655531108
1860,26.784878487848783,88.92124212421243,42.9698175065972,10.398585254233456
1870,27.50226860254084,88.76088929219601,44.12521574175533,10.623514370960454
1880,25.141780499293453,88.51530852567122,47.20644774080617,9.88484091810822
1890,25.858345021037863,88.70827489481066,46.713981413345,10.107459234977311
1900,30.341024457775728,88.65943700969082,46.76988113647369,11.541862840050554
1910,28.133456051541646,88.48642429820525,48.831035367748214,10.82204815840353
1920,25.650646950092423,88.01756007393715,51.03525888222179,10.036329908044006
1930,25.052339045854563,86.9935155164428,44.75705148877533,9.842251427194187
1940,20.80561953017043,86.31782588668817,46.19083202732172,8.582440410836742
1950,20.95345622119816,86.21658986175115,45.91734066484866,8.623460238864574
1960,21.67557603686636,86.23824884792627,46.170987560521084,8.830684338473867
1970,21.994163424124512,86.20525291828794,43.18405852005673,8.922568945483057
1980,22.75646450399624,86.23977433004231,46.533154240848184,9.145727290541146
1990,24.623529411764707,86.47905882352941,45.80302755754669,9.706423268882348
2000,24.56619718309859,86.33568075117371,49.90115784966857,9.687585523278107
2010,21.841156946420103,86.10336652441916,46.43536599447529,8.877195456329732
2020,22.895529411764706,85.96564705882354,44.2346685024688,9.18395931609899
2030,20.770071258907365,85.71021377672209,42.44124663710128,8.566275155592978
2040,20.29914529914529,85.70750237416904,45.05028224446435,8.433246538590497
2050,23.813326800587948,85.72611464968153,43.898401912115695,9.45446141656293
2060,21.0932944606414,85.63945578231292,44.43678048571392,8.657556339544087
2070,21.22158820732287,85.80218735140276,45.90098004090353,8.695852921427898
2080,21.357209302325582,85.85906976744187,45.635210066739795,8.735281858771424
2090,22.02731481481481,85.95787037037037,45.575555559521796,8.929721593614852
2100,24.05501618122977,85.70226537216828,48.15858560326031,9.526796097815067
2110,23.57629491367242,85.5664955669622,46.289756284909636,9.381976157180736
2120,19.777014652014653,85.51007326007326,50.658224934352766,8.285246206377959
2130,19.355504587155963,85.42293577981651,45.3369276848467,8.167607678785107
2140,19.16536518144235,85.24942581534222,44.0219390230544,8.113530643780432
2150,19.38174273858921,85.22360534808668,41.725754497762814,8.172853470916465
2160,18.414311759343665,84.97629899726527,41.92373933967122,7.9060866970288695
2170,22.21,84.82545454545455,46.55696585790825,8.971549259105261
2180,18.253072371415566,84.82749203459262,45.85444440487628,7.861079276385525
2190,17.99089253187614,84.76229508196721,44.215342228932975,7.789991693827893
2200,17.293769895407003,84.6762164620282,43.766605976019,7.603847544858452
2210,17.450659390632104,84.70850386539335,42.31874501341808,7.645613040302889
2220,18.091948546927107,84.63887565507385,43.72355675069915,7.815858289916515
2230,19.204675572519083,84.62595419847328,44.36763196573513,8.118100407971456
2240,19.310591603053435,84.57251908396947,40.142379881774836,8.14672114537221
2250,23.326829268292684,84.86048780487805,46.00554289939815,9.300615774404774
2260,23.6384236453202,85.01083743842365,40.8100001359042,9.394972956494668
2270,23.06734496124031,84.9375,45.72295727115265,9.224438209627863
2280,21.590338164251207,85.06908212560387,44.974740054188814,8.79441218202207
2290,21.11463761250592,85.04310753197537,45.61992974728711,8.65768704456993
2300,18.195190947666195,84.95426685525696,43.47394363369546,7.846761926809959
2310,19.35990566037736,84.75424528301886,48.05650029181371,8.162134754494138
2320,20.95287464655985,84.68426013195099,46.16251356356138,8.607971358108461
2330,19.60216572504708,84.5927495291902,45.92712355922727,8.227514058794954
2340,18.56889763779528,84.72391732283465,44.15977921141432,7.945429797851946
2350,21.394673123486683,84.76803874092009,44.498705389055836,8.735123660742607
2360,20.361681796464406,84.93406593406593,46.4331805279703,8.443103704826726
2370,21.53737864077669,85.04368932038835,47.37383449981415,8.778905570300818
2380,20.445297504798464,84.9774472168906,47.55913657737898,8.467092414862364
2390,19.15543792107796,85.1665062560154,44.55060862245264,8.109974336741592
2400,23.00754361150401,85.26968411126828,44.99148180106778,9.210075407278788
2410,26.90023201856149,85.48955916473318,46.04144906013879,10.40053211403124
2420,22.69767441860465,85.58046511627907,44.88078418685949,9.121842682440095
2430,20.9628079962808,85.7489539748954,43.85967495113036,8.621446730063344
2440,23.4052165812762,86.24219841639497,45.720554549936395,9.337745511029569
2450,23.150512581547066,86.66216216216216,46.39509214144464,9.266309918430824
2460,23.370544090056285,86.98076923076923,46.55985999965572,9.334815654294946
2470,30.101313320825515,87.26172607879926,45.97246913527843,11.448868087209577
2480,29.28872250818905,87.57884885353299,45.19833455671584,11.186056410245063
2490,30.70652173913044,87.75378071833649,47.9252961523234,11.65376869165096
2500,30.27062706270627,87.7006129184347,48.00171202756392,11.509043024527633
2510,27.59092991296381,87.44434264773248,45.34142997013933,10.638511516370777
2520,26.408964879852125,87.24768946395564,48.962825903472286,10.264107740291193
2530,27.251428571428573,86.90142857142857,48.569778826501846,10.52543909817403
2540,24.74017257909876,86.87296260786194,46.74440524401752,9.745820934913729
2550,24.06721915285452,86.95718232044199,44.09683730750296,9.54301727472858
2560,25.364014801110084,87.05180388529139,44.118692620460514,9.93838428290513
2570,23.797778806108283,87.10458121240167,47.24088165108185,9.463587461870976
2580,25.76064814814815,87.29166666666667,45.35431124155372,10.063058565286822
2590,27.693160813308687,87.36691312384472,46.04387114912923,10.670255071526748
2600,25.45835272219637,87.38808748255002,44.28717158256786,9.970761133974236
2610,24.553604436229204,87.45933456561923,48.08030497435647,9.695001539042071
2620,25.503703703703703,87.48379629629629,42.64645567353716,9.985681426294713
2630,27.72617946345976,87.50786308973173,46.518145080844434,10.682177494178035
2640,25.770688858067498,86.85159500693482,47.29756887815903,10.061763070428476
2650,27.22838650023116,86.40591770688859,47.91352544999139,10.513197549495803
2660,25.1826167360148,86.19509939898289,47.559506340674055,9.874148811237585
2670,24.064236902050112,86.04419134396355,43.9912432000651,9.532989904349469
2680,23.34177215189873,86.01356238698011,45.42133450162273,9.316588166410309
2690,22.444643657552668,86.00896458987002,44.54422556372116,9.05191024016034
2700,24.27005347593583,86.03520499108734,43.68216265921664,9.594941471233632
2710,28.701385784532857,86.07554760840411,42.871681531747015,10.980597252557091
2720,25.23674588665448,86.19561243144425,47.33366231101812,9.890748655369945
2730,25.16113965436712,86.35871088276507,48.7175506854262,9.869204513162474
2740,25.39538043478261,86.23596014492753,45.22156734705153,9.93986769324044
2750,24.11831368993653,86.06482320942884,47.79510219094154,9.54947667333142
2760,23.200090950432013,85.90632105502502,47.181470197519864,9.27344801030521
2770,25.036751361161524,85.90290381125227,44.33835211177593,9.826579041655787
2780,24.45139205842081,85.89365586490187,45.89766643875228,9.648363483575153
2790,23.72219700408533,85.82024512029051,46.13360494316258,9.42811499912727
2800,24.02587380844303,85.67408079891058,47.49713550174487,9.517748008455314
2810,22.034529759200364,85.48296228986824,46.04787326036264,8.9270683507166
2820,23.854116514203177,85.43331728454501,42.35207790817419,9.463760980905878
2830,26.525024533856723,85.5981354268891,49.73031543067537,10.283892817614522
2840,23.71052631578948,85.457995951417,46.78396856024693,9.421000884588393
2850,25.61226611226612,85.25155925155926,44.129758346325374,9.996824891017011
2860,24.221445221445222,85.02972027972028,43.011251419299874,9.570215077929655
2870,24.50875145857643,85.04317386231038,44.34284390112087,9.65723832386923
2880,26.35084646818447,85.18680677174548,45.53882566664944,10.22535484626594
2890,28.81645181092695,85.28606507059546,45.20388687031128,11.009887419859622
2900,30.79616963064296,85.59370725034199,46.01960547262798,11.6619255174607
2910,27.4399727148704,86.0150068212824,44.95575398459214,10.576289421177545
2920,29.66143344709897,86.4901023890785,48.310511409034206,11.296805766882102
2930,29.03617747440273,86.52150170648464,45.203972012130066,11.0934138253045
2940,28.95463917525773,86.77388316151203,48.44758095831548,11.069501080176774
2950,32.79890560875513,86.59712722298221,49.102317079738356,12.345673598459406
2960,28.430431802604524,86.36257710760795,44.65134652971881,10.896141058968997
2970,27.65272856130404,86.5400425230333,46.584113074435656,10.649119827593122
2980,26.29099790648988,86.59246336357292,49.135742275439476,10.22074392903058
2990,26.655898876404493,86.63553370786516,47.504771225629526,10.335254768700915
3000,26.919127086007705,86.76636713735559,48.847815871140334,10.419246174346164
3010,31.48775773195876,86.8840206185567,49.61076642128189,11.905554047451048
3020,27.207984546039924,87.026400515132,45.07622185393322,10.512952862447719
3030,27.37153895685769,87.24275595621378,46.38640114795028,10.566873957861697
3040,31.072498502097066,87.7717195925704,48.094932296164565,11.775647622027773
3050,32.64392579293836,87.93237582286056,47.274298039870516,12.306288587977745
3060,32.533532934131735,87.78862275449102,48.73684009419689,12.267346889436652
3070,33.46530612244898,87.66880466472303,51.25550634553629,12.584290629724086
3080,30.202457264957264,87.1693376068376,47.83721941235728,11.481254403801021
3090,27.645887899423784,86.869041382923,48.39552838631651,10.65023369306398
3100,25.91112266112266,86.69802494802495,47.34888888316518,10.10370904367105
3110,25.18831507563901,86.75378195096505,43.16162143397982,9.881481941195183
3120,23.395409494001044,86.67657798643714,45.20261888911729,9.339170936821654
3130,25.7067231339333,86.62996294335628,46.34748975201736,10.039772791679127
3140,22.61160949868074,86.68707124010554,45.51670112912385,9.107627372801906
3150,22.09373354397051,86.71353343865192,47.7289945398838,8.956582276598693
3160,25.659462308908804,86.87190300474434,48.37790082419184,10.02759491546469
3170,23.84510010537408,86.92044257112751,44.73362697357947,9.475928663093452
3180,23.68923884514436,86.79265091863518,48.17232195846256,9.427980444248073
3190,26.885847107438018,86.56146694214875,45.19261737898828,10.406725606346342
3200,22.498969072164947,86.21237113402061,46.633767221407574,9.069850630539067
3210,20.34742268041237,85.8917525773196,44.89621974761919,8.448667574074229
3220,20.09541000515729,85.61423414130995,42.71567431581445,8.375153543687913
3230,20.13535645472062,85.60163776493256,43.64220162568905,8.386216833725154
3240,22.89387361312108,85.74288470815243,41.981832874293396,9.181243250425553
3250,25.47178002894356,85.88374336710082,47.17928830122466,9.95985081712069
3260,21.7078431372549,85.84313725490196,48.17149572743509,8.83604835587435
3270,20.54760753987433,85.81440309328178,47.09272774108848,8.504335593725395
3280,20.22640562248996,85.6355421686747,44.5004274345806,8.41209250713307
3290,19.85391487125592,85.59905412506569,46.371034146924586,8.3075472072302
3300,19.28789420142421,85.65615462868769,40.903696300315566,8.151304278379207
3310,22.440385591070523,85.69761542364282,47.0121846753021,9.047550649127139
3320,20.4159793814433,85.75670103092783,48.60410648793408,8.466621518932246
3330,22.831804281345565,85.95616717635066,46.386504761568574,9.165076511507007
3340,21.018054162487463,86.12036108324975,44.00192561863564,8.640901437687946
3350,20.30532073595226,86.22725012431626,46.603192945818755,8.440180204439315
3360,19.25497017892644,86.25944333996024,44.89505884380162,8.148271700066761
3370,20.551861042183624,86.30322580645161,42.69357249875095,8.510425478600467
3380,19.463110667996013,86.30309072781655,41.963595122304305,8.20612262695346
3390,19.31302625061912,86.4294205052006,44.13406196860155,8.165961089129938
3400,21.839185088859992,86.86736020806242,44.79123016602808,8.884264585777577
3410,23.56111111111111,87.14871794871794,39.84172274187108,9.393267043062849
3420,23.915744680851063,87.29659574468086,51.043284221281525,9.500883915965744
3430,25.824324324324323,87.3602195945946,44.65841774369643,10.083444985397838
3440,23.323630136986303,87.48116438356165,48.175567249806505,9.325871773256713
3450,23.34308736217133,87.5860899067006,45.661072898778976,9.332704431246366
3460,23.32273112807464,87.52798982188295,48.16517884849417,9.326072855764252
3470,20.460093896713616,87.55484421681605,49.837944827253224,8.497038609455966
3480,19.241782006920417,87.30579584775087,44.03920816261035,8.155105666053696
3490,21.646883005977795,87.23612297181896,44.44435150101726,8.832384395971298
3500,18.99528907922912,87.23340471092077,46.09814261672564,8.086727171517694
3510,18.77682770414707,87.25651988029072,46.6824622147469,8.027290218200818
3520,19.642182130584192,87.30927835051547,45.090654869334585,8.265777444568686
3530,19.58308286818377,87.26663804207814,44.274879338411196,8.24896371864152
3540,19.867724867724867,87.42592592592592,41.78478248891856,8.329664536681266
3550,24.197322970639032,87.45639032815198,45.110081481194364,9.587205271389227
3560,19.73982683982684,87.44415584415584,42.764241793545395,8.294244827323663
3570,19.33044608055436,87.55954958856648,44.710779929144636,8.182063847519288
3580,18.94586401039411,87.56647899523604,47.01087022574918,8.076534352323263
3590,19.074235807860266,87.45414847161572,45.27552019940624,8.110565015594593
3600,18.782229965156795,87.61498257839722,45.12110687556484,8.032347025719309
3610,26.28823270163068,87.60290877038342,41.88385832545272,10.229986293041819
3620,21.693859649122807,87.74736842105263,45.98496597739068,8.851053118054075
3630,23.18850987432675,87.8729802513465,44.107442135326544,9.289680501316328
3640,23.782108060230293,88.03985828166519,41.45361803367244,9.468246064200144
3650,26.16982796647552,88.35068372298191,48.31485285988568,10.200583822092806
3660,24.223202470224965,88.42699602999559,45.239177724010446,9.604718025033202
3670,25.79513274336283,88.63097345132743,46.02022039574034,10.087118471308292
3680,25.0814880425155,88.79495128432241,46.96897569206005,9.86918189824678
3690,25.29671319225574,88.81269698334084,48.62316416111682,9.935320684396935
3700,23.857649667405767,88.85144124168514,44.53667086708508,9.499001748141954
3710,23.83214920071048,88.90408525754884,48.915793462780556,9.491882475962713
3720,23.788409703504044,89.10512129380054,45.870842078910414,9.480786201447277
3730,25.44882914137034,89.20468343451864,44.46124296440481,9.985996122451095
3740,24.61688311688312,89.41082251082251,46.302311562028265,9.733722502616505
3750,25.389177489177488,89.67662337662338,44.88369644017648,9.97236715173491
3760,26.27249022164276,89.82746631899174,46.08124540930504,10.247324628351153
3770,25.91648447748141,89.85526891123743,49.36459894649405,10.136943502487608
3780,27.29049066435085,90.01432913590968,42.73810217028711,10.568926078477055
3790,31.81039755351681,89.88990825688073,47.155067737169496,12.043949117515261
3800,28.723303069606573,89.88932122784263,47.10868913203921,11.0258132379466
3810,29.354699003897792,90.02122130792552,46.65372673472048,11.231967174033736
3820,27.487156775907884,89.95748449955713,46.302353882377226,10.630683780854453
3830,25.8233409610984,89.42745995423341,48.41820596720422,10.103812996545091
3840,26.581926061159287,89.27978092195345,45.775903891313426,10.338520099494954
3850,29.85478699038021,89.32707283554741,41.42148208857476,11.38851950618217
3860,27.578822412155745,89.41832858499525,44.16746618497889,10.654403380260053
3870,26.95255642561032,89.56103178258867,46.49646759813347,10.457716597963522
3880,25.94501397949674,89.7017707362535,48.78957395798959,10.14425421336297
3890,25.782063197026023,89.98327137546468,47.97052681692523,10.096598082856277
3900,26.03927911275416,90.22597042513864,42.478811295498474,10.178751171000139
3910,28.534450651769088,90.292364990689,48.06320477196351,10.968924261600032
3920,26.29185938945421,90.31128584643848,47.102830303965085,10.258200740248238
3930,25.375578168362622,90.2599444958372,45.703971747803855,9.974019732549067
3940,24.836022677714784,90.00305276929787,45.59809338998919,9.806309639811577
3950,27.596598342782386,89.73702573048408,47.91558354597158,10.66324011484848
3960,24.665357766143103,89.60907504363001,47.175273897171046,9.750431220384856
3970,25.453193350831143,89.37314085739283,44.523604567984925,9.98902376849615
3980,24.05838454784899,89.13564530289727,44.21420720480776,9.562143400990564
3990,23.51142355008788,88.99340949033392,46.452984855607156,9.396893749501473
4000,23.78034934497817,88.66943231441049,49.839107723562954,9.474015058974341
4010,23.61188811188812,88.62893356643356,48.147432859480034,9.423227274346273
